,Y0,Y1,Country,Label,Label5,Label10,Label15,Label20,Label25,Label30,Label35,Label40,Label45,Label50,Label6,Label7,Label8,Label9,Label11,Label12,Label13,Label14,Label16,Label17,Label18,Label19,Label21,Label22,Label23,Label24,Label26,Label27,Label28,Label29,Label31,Label32,Label33,Label34,Label36,Label37,Label38,Label39,Label41,Label42,Label43,Label44,Label46,Label47,Label48,Label49,Label51,Label52,Label53,Label54
345,-2.0140846,0.17508689,Vietnam,6,0,2,11,13,0,0,7,14,10,0,5,4,2,8,0,6,9,7,10,4,16,1,10,7,14,3,8,20,16,14,4,9,6,1,27,0,2,28,26,19,6,24,18,2,19,41,35,40,38,7
346,-13.980344,-4.809093,Wallonia,9,3,9,4,17,5,1,33,1,3,4,0,2,1,4,10,8,11,13,14,1,6,10,18,2,8,2,7,8,9,24,13,2,10,25,30,11,5,4,25,11,3,7,5,0,13,38,8,1,21,28
347,18.212929,-21.982744,Yemen,19,2,0,13,9,4,29,32,12,38,40,4,5,7,0,8,11,10,11,4,12,14,0,20,0,13,0,17,14,19,20,17,25,17,15,21,30,7,34,34,40,27,32,22,36,21,44,36,30,44,38
348,2.855897,13.328773,North Yemen (1978-1990),12,1,1,12,2,18,17,8,10,20,5,2,3,4,2,2,9,12,3,12,5,17,6,17,1,3,13,24,26,11,3,21,10,0,17,28,31,8,37,12,12,23,35,3,43,39,3,26,0,4,0
349,-6.2558002,-3.4344697,Western Sahara,16,3,2,11,13,19,8,18,5,43,43,5,4,2,3,0,6,1,7,0,15,1,7,10,18,14,12,20,3,16,23,10,24,25,19,27,20,12,9,9,19,38,12,30,37,31,7,38,49,28,15
350,11.00993,-7.1402273,West Papua,3,4,7,10,0,16,6,20,4,37,7,1,5,5,5,1,5,2,0,5,3,5,12,9,19,22,8,15,21,22,8,18,1,7,29,8,23,19,31,19,33,2,10,25,25,44,42,4,34,33,41
351,18.213984,-21.982845,South Yemen (1979-1990),19,2,0,13,9,4,29,32,12,38,40,4,5,7,0,8,11,10,11,4,12,14,0,20,0,13,0,17,14,19,20,17,25,17,15,21,30,7,34,34,40,27,32,22,36,21,44,36,30,44,38
352,8.101528,8.353117,Zambia,12,1,4,6,6,21,24,23,8,17,23,2,1,0,6,9,3,0,9,1,5,17,17,1,15,20,15,4,1,25,19,29,22,27,3,0,19,30,33,11,16,34,41,27,29,24,12,41,13,24,22
353,9.522178,-23.380054,Zaire,10,2,0,13,9,13,3,3,13,41,18,4,6,7,0,8,11,10,4,4,12,14,0,12,20,13,0,22,14,19,20,30,12,26,33,17,8,36,11,5,7,9,11,23,24,43,33,0,26,3,29
354,1.4925063,14.28718,Zanzibar,4,1,1,12,2,18,17,8,10,20,5,2,3,4,2,2,9,12,3,12,5,10,6,17,1,3,13,24,26,11,3,21,10,0,17,28,31,8,37,12,12,23,35,3,43,39,3,26,0,4,0
355,-19.672297,0.037012205,Zimbabwe (1980-1994),17,3,9,4,14,24,16,22,16,30,21,0,0,1,4,7,0,4,1,6,8,4,3,5,14,21,17,13,12,23,7,23,16,19,9,24,3,31,16,16,4,15,39,16,21,1,14,43,19,18,11
356,15.617769,2.6090739,Zimbabwe,0,4,7,9,16,1,10,11,26,16,1,1,1,5,5,1,1,6,12,9,0,0,8,13,17,1,22,10,11,17,13,12,3,29,16,15,1,6,21,20,14,4,20,4,45,22,25,22,10,1,6
